2019-08-28 10:48:51,703 [Worker-5] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2020-01-21 15:16:09,375 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:16:09,382 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:16:09,383 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:16:09,389 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:16:28,396 [Worker-122] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:16:28,404 [Worker-122] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:16:28,404 [Worker-122] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:16:28,411 [Worker-122] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:16:54,334 [Worker-122] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:16:54,341 [Worker-122] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:16:54,342 [Worker-122] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:16:54,348 [Worker-122] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:16:57,885 [Worker-119] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:16:57,891 [Worker-119] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:16:57,892 [Worker-119] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:16:57,899 [Worker-119] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:17:01,244 [Worker-121] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:17:01,251 [Worker-121] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:17:01,251 [Worker-121] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:17:01,258 [Worker-121] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:17:16,629 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:17:16,635 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:17:16,637 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:17:16,644 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:17:41,733 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:17:41,739 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:17:41,740 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:17:41,747 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:17:52,494 [Worker-122] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:17:52,501 [Worker-122] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:17:52,502 [Worker-122] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:17:52,508 [Worker-122] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:18:09,837 [Worker-122] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:18:09,845 [Worker-122] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:18:09,846 [Worker-122] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:18:09,852 [Worker-122] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:18:17,737 [Worker-119] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:18:17,743 [Worker-119] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:18:17,744 [Worker-119] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:18:17,750 [Worker-119] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:18:25,759 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:18:25,765 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:18:25,766 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:18:25,772 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:18:32,431 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:18:32,437 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:18:32,438 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:18:32,445 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:18:40,000 [Worker-122] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:18:40,007 [Worker-122] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:18:40,008 [Worker-122] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:18:40,014 [Worker-122] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:18:50,062 [Worker-119] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:18:50,069 [Worker-119] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:18:50,070 [Worker-119] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:18:50,076 [Worker-119] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:20:15,738 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:20:15,748 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:20:15,749 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:20:15,760 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:20:23,821 [Worker-127] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:20:23,829 [Worker-127] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:20:23,830 [Worker-127] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:20:23,838 [Worker-127] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:35:32,632 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:35:32,639 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:35:32,640 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:35:32,646 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:42:50,554 [Worker-140] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:42:50,563 [Worker-140] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:42:50,565 [Worker-140] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:42:50,577 [Worker-140] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:44:27,842 [Worker-141] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:44:27,849 [Worker-141] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:44:27,850 [Worker-141] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:44:27,856 [Worker-141] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:44:30,687 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:44:30,694 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:44:30,695 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:44:30,701 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:45:22,538 [Worker-146] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:45:22,544 [Worker-146] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:45:22,545 [Worker-146] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:45:22,552 [Worker-146] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:45:35,063 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:45:35,070 [Worker-144] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:45:35,071 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:45:35,077 [Worker-144] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:46:13,306 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:46:13,313 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:46:13,313 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:46:13,320 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:46:41,730 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:46:41,737 [Worker-144] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:46:41,738 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:46:41,744 [Worker-144] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:46:56,882 [Worker-143] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:46:56,889 [Worker-143] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:46:56,890 [Worker-143] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:46:56,898 [Worker-143] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:47:14,182 [Worker-143] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:47:14,193 [Worker-143] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:47:14,194 [Worker-143] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:47:14,204 [Worker-143] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:49:44,763 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:49:44,769 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:49:44,770 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:49:44,776 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:51:05,181 [Worker-146] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:51:05,218 [Worker-146] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 591 resources
2020-01-21 15:51:05,279 [Worker-146] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:51:05,285 [Worker-146] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:51:21,200 [Worker-149] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:51:21,246 [Worker-149] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 591 resources
2020-01-21 15:51:21,317 [Worker-149] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:51:21,326 [Worker-149] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:51:29,915 [Worker-148] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:51:29,951 [Worker-148] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 591 resources
2020-01-21 15:51:30,009 [Worker-148] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:51:30,018 [Worker-148] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:51:35,311 [Worker-150] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:51:35,348 [Worker-150] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 591 resources
2020-01-21 15:51:35,407 [Worker-150] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:51:35,413 [Worker-150] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:53:26,356 [Worker-146] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:53:26,393 [Worker-146] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 591 resources
2020-01-21 15:53:26,452 [Worker-146] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:53:26,458 [Worker-146] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-21 15:53:50,715 [Worker-146] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-21 15:53:50,759 [Worker-146] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 591 resources
2020-01-21 15:53:50,825 [Worker-146] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
